date,open,high,low,close
2026-02-02,98.42627,99.42102,98.37006,99.0923
2026-02-03,99.22058,99.29499,97.88009,98.46486
2026-02-04,98.61987,98.67457,97.02485,97.93282
2026-02-05,96.71031,97.2241,93.60765,93.76833
2026-02-06,96.77487,98.85874,96.28057,98.63229
2026-02-09,98.79962,99.6902,98.35456,99.59583
2026-02-10,99.58491,99.88619,99.505,99.66145
2026-02-11,99.70981,100.01477,99.435,100.00693
2026-02-12,100.0451,100.06254,99.9578,100.01536
2026-02-13,99.61347,99.89493,99.42485,99.81501
2026-02-17,99.76024,99.7605,99.28475,99.36495
2026-02-18,99.42985,99.61996,99.34817,99.48839
2026-02-19,99.39218,99.69529,99.23005,99.63533
2026-02-20,99.55001,99.83485,99.55001,99.82223
2026-02-23,99.6249,99.78006,99.575,99.76531
2026-02-24,99.74052,99.93515,99.67399,99.90541
2026-02-25,99.9451,99.98688,99.86985,99.96271
2026-02-26,99.96,99.9951,99.87485,99.99411
2026-02-27,99.93,100.03353,99.87719,99.97985
2026-03-02,99.99485,100.09045,99.98249,100.00517
2026-03-03,99.9101,100.0602,99.9101,100.00429
2026-03-04,100.14005,100.14005,100.03345,100.0339
2026-03-05,100.10975,100.10975,99.99988,99.99988
2026-03-06,100.00635,100.05525,100.00406,100.0105
2026-03-09,100.00501,100.07046,100.00314,100.04205
2026-03-10,100.00532,100.05519,100.00443,100.01748
2026-03-11,100.0054,100.17545,100.0054,100.03501
2026-03-12,100.01499,100.01545,99.95494,100.00636
2026-03-13,99.6251,99.79495,99.51024,99.74914
2026-03-16,99.81521,99.89622,99.71495,99.82255
2026-03-17,99.8447,99.8855,99.84465,99.87718
2026-03-18,99.86495,99.87802,99.60997,99.60997
2026-03-19,99.44975,99.6787,99.37005,99.55506
2026-03-20,99.70999,99.74025,99.37511,99.48863
2026-03-23,99.66485,99.9455,99.62439,99.85206
2026-03-24,99.85985,99.97669,99.85985,99.91849
2026-03-25,99.97747,99.98742,99.94663,99.95018
2026-03-26,99.94255,99.99601,99.9402,99.96101
2026-03-27,99.905,99.9354,99.65984,99.88015
2026-03-30,99.97999,99.99545,99.83198,99.97246
2026-03-31,99.9898,100.00635,99.97479,99.99668
2026-04-01,100.0049,100.0055,99.9746,99.99505
2026-04-02,99.9453,100.00653,99.945,99.98466
2026-04-06,99.9901,100.0073,99.9901,99.9925
2026-04-07,99.99499,100.00645,99.98465,99.99618
2026-04-08,100.0046,100.00679,99.99447,100.00013
2026-04-09,100.00281,100.00676,100.00264,100.0053
2026-04-10,100.00524,100.00731,100.00247,100.00447
2026-04-13,100.0051,100.00727,100.00249,100.00502
2026-04-14,100.00499,100.00768,100.00377,100.00503
2026-04-15,99.41524,99.43001,99.1147,99.31
2026-04-16,99.3905,99.41529,98.95457,98.95457
2026-04-17,99.23369,99.355,99.13549,99.18264
2026-04-20,99.4451,99.46501,99.2546,99.32205
2026-04-21,99.41503,99.46519,99.245,99.29491
2026-04-22,99.47015,99.51549,99.4198,99.44889
2026-04-23,99.48995,99.66519,99.47304,99.59514
2026-04-24,99.66455,99.7554,99.535,99.535
2026-04-27,99.62005,99.69539,99.43499,99.43499
2026-04-28,99.47015,99.54539,99.3747,99.44691
2026-04-29,99.50994,99.56539,99.46499,99.47022
2026-04-30,99.51482,99.8353,99.51482,99.74519
2026-05-01,99.85,99.8955,99.83999,99.86505
