date,open,high,low,close
2025-08-19,44.75285,45.02001,41.94757,42.194
2025-08-20,42.52983,43.65023,40.9902,43.43504
2025-08-21,43.3512,44.92001,42.99964,43.91498
2025-08-22,43.82814,45.68221,42.65981,44.55948
2025-08-25,44.39364,44.63614,42.99545,42.99545
2025-08-26,43.04205,45.58013,43.04205,45.39407
2025-08-27,45.45326,45.87804,44.01544,44.01544
2025-08-28,44.3618,45.08678,43.87658,44.17155
2025-08-29,44.21813,44.35548,42.2532,42.365
2025-09-02,41.55081,42.07739,40.95594,41.6025
2025-09-03,41.6491,45.66049,41.6491,44.495
2025-09-04,44.54159,48.27532,44.49359,48.18084
2025-09-05,48.19658,49.03456,46.91005,48.40898
2025-09-08,48.825,51.55002,48.825,49.70284
2025-09-09,49.86246,50.15187,47.51728,47.76592
2025-09-10,49.80022,51.34378,47.534,47.78295
2025-09-11,48.85134,52.46,48.67621,51.77476
2025-09-12,51.60928,55.88,50.30347,55.49004
2025-09-15,54.84718,56.46897,53.92231,53.99249
2025-09-16,54.10419,54.24725,49.14703,50.86382
2025-09-17,50.13399,50.95473,49.19988,50.33503
2025-09-18,50.43574,56.2902,50.43574,56.165
2025-09-19,56.005,59.29109,56.00488,57.79098
2025-09-22,57.85253,58.915,56.45591,57.67508
2025-09-23,57.73353,57.73353,55.36473,55.98005
2025-09-24,56.14301,56.56704,53.04604,53.265
2025-09-25,52.07235,55.082,50.77314,54.95733
2025-09-26,54.7455,58.38501,54.55999,58.38035
2025-09-29,58.48668,60.48025,58.30055,59.08907
2025-09-30,58.425,59.06332,55.87627,56.7051
2025-10-01,56.61095,57.58645,55.245,56.31011
2025-10-02,56.65555,59.235,56.65555,57.88503
2025-10-03,58.00862,58.875,52.54651,52.555
2025-10-06,53.65763,54.78943,52.71672,54.78943
2025-10-07,54.91594,58.2301,54.55772,57.95985
2025-10-08,58.05039,59.98146,57.18548,58.1964
2025-10-09,58.36501,59.90364,56.32022,58.2681
2025-10-10,58.41318,59.14411,53.09,53.9629
2025-10-13,54.53,56.25262,54.00433,54.76005
2025-10-14,53.41398,55.11002,51.819,54.07261
2025-10-15,55.23915,65.19102,54.56236,62.74343
2025-10-16,62.245,63.489,57.85496,59.11468
2025-10-17,58.30664,58.30664,49.69532,49.71033
