date,open,high,low,close
2026-02-04,97.75007984,99.51874621,89.2507855,91.92919108
2026-02-05,91.92836212,93.19665227,77.57460029,78.205
2026-02-06,78.20213048,89.7305,67.64203785,87.39185
2026-02-07,87.38994685,89.13175062,84.16054625,87.54828095
2026-02-08,87.54828095,88.89596329,85.73360929,86.93827279
2026-02-09,86.93775389,88.6265,82.80542751,86.72200137
2026-02-10,86.7222668,87.42577696,81.89353077,82.95350875
2026-02-11,82.95192934,84.34052211,78.0406,79.25978327
2026-02-12,79.25537887,82.18150007,76.55016124,78.33609585
2026-02-13,78.33628733,85.57144642,77.47656944,84.29116161
2026-02-14,84.2905158,88.83700612,84.176,88.025
2026-02-15,88.02503004,91.19906448,84.86644287,86.09762025
2026-02-16,86.10004511,86.875,82.54943432,86.40603727
2026-02-17,86.40651492,87.62153849,82.895,85.04574602
2026-02-18,85.04586597,86.01897385,80.47533956,81.57167236
2026-02-19,81.57167236,82.64060821,79.65316012,82.46519402
2026-02-20,82.46714874,85.43650067,81.7530798,84.63805184
2026-02-21,84.63839646,86.68801804,83.95557096,85.16597606
2026-02-22,85.16002817,85.56270794,82.47622302,82.74950522
2026-02-23,82.74950522,82.80983499,77.16948589,77.87905941
2026-02-24,77.879365,79.615,75.68948256,78.96807914
2026-02-25,78.98451989,92.02225743,78.73815446,88.05500071
2026-02-26,88.05503004,89.26503002,84.36856489,85.903005
2026-02-27,85.90274909,88.28243563,80.375,81.84291071
2026-02-28,81.844,85.63903347,77.17238106,84.35658884
2026-03-01,84.354,88.85300252,81.72166666,83.59550125
2026-03-02,83.60120275,90.25361726,82.36964993,86.6395
2026-03-03,86.6395,87.43088909,82.506,86.97787937
2026-03-04,86.9785,94.0455,84.81210173,90.8795
2026-03-05,90.87926352,92.955,87.94071724,88.77462405
2026-03-06,88.77501534,89.30000001,83.67080118,84.68585027
2026-03-07,84.68585027,85.06389201,82.30708876,83.2236667
2026-03-08,83.22374679,84.095,80.28406,81.59298354
2026-03-09,81.59311036,87.039,81.5533298,84.965
2026-03-10,84.95999999,88.78257423,84.84433327,85.87899999
2026-03-11,85.87711015,88.08427083,84.3650301,86.585
2026-03-12,86.58500079,87.674,84.72571511,86.83638951
2026-03-13,86.83523271,92.97231861,86.7316294,88.18822366
2026-03-14,88.18623291,88.706,86.53902258,88.0515
2026-03-15,88.05151367,93.225,87.3914163,92.321
2026-03-16,92.3200025,97.66000614,91.19388887,96.19898855
2026-03-17,96.19906534,96.94003004,93.19936887,94.639
2026-03-18,94.639,95.645,88.57946311,90.07957358
2026-03-19,90.07101463,91.39916593,87.059,88.89256889
2026-03-20,88.89327216,90.43,88.12,89.8384387
2026-03-21,89.838,90.78604964,87.17390952,87.53997459
2026-03-22,87.544,89.18203493,85.1585168,86.194
2026-03-23,86.19344366,92.23874904,85.0996912,91.41287727
2026-03-24,91.41182317,92.18175062,88.41147206,90.76649587
2026-03-25,90.76550669,93.39023872,90.75238509,91.675
2026-03-26,91.67132055,91.94143937,85.39844537,86.473
2026-03-27,86.474,86.97816246,81.81328417,83.05839167
2026-03-28,83.05677519,84.20322839,81.73552482,82.02835945
2026-03-29,82.02835945,83.15383549,79.04455779,81.36666708
2026-03-30,81.371,84.89095841,81.10916008,82.47706408
2026-03-31,82.47899601,84.49806348,80.14722335,83.12359336
2026-04-01,83.12360083,86.599,80.76398963,81.1751592
2026-04-02,81.1752629,81.75481239,76.73293326,78.93670694
2026-04-03,78.942105,80.815,78.87566162,80.3890006
2026-04-04,80.38927465,81.56698798,79.62118526,80.82409235
2026-04-05,80.82433179,82.07092193,78.52547467,81.85464357
2026-04-06,81.85652374,83.15132219,79.625,80.02722385
2026-04-07,80.02480664,86.99501157,78.375,85.55249998
2026-04-08,85.55342049,85.88116094,82.27705629,82.57037703
2026-04-09,82.56999997,85.86464849,81.437,83.34207291
2026-04-10,83.34263839,85.64388492,82.71500125,84.85048956
2026-04-11,84.84834251,86.26289898,83.85204735,84.94967852
2026-04-12,84.94950062,85.01583751,81.31217356,81.535
2026-04-13,81.53495923,86.79758857,81.41723453,86.539
2026-04-14,86.53956,87.67337684,83.34374869,83.75969565
2026-04-15,83.75850002,85.8225402,82.69439906,84.91617283
2026-04-16,84.916,90.42042152,83.89357124,89.08225901
2026-04-17,89.07963609,90.74862575,87.39807632,88.801412
2026-04-18,88.79503009,89.17977893,85.85336918,86.172925
2026-04-19,86.17301594,87.12816401,82.99966409,83.48520443
2026-04-20,83.49220536,86.2270637,83.39,85.31392062
2026-04-21,85.31392062,86.89365554,84.33833132,86.05522197
2026-04-22,86.05747913,89.32942874,86.0334416,86.89802792
2026-04-23,86.8980615,87.15545476,84.52605605,86.15083946
2026-04-24,86.151,86.96865831,84.99844983,86.2105
2026-04-25,86.2105,86.8162753,85.57822709,86.1950301
2026-04-26,86.1950301,87.31663874,85.86089677,86.94188041
2026-04-27,86.94386497,88.08566767,83.66149999,84.80450125
2026-04-28,84.80475062,84.92288514,82.9800206,84.04934496
2026-04-29,84.0504483,85.53692768,81.39971825,83.01503003
2026-04-30,83.0163293,83.9676182,82.1530145,83.04534856
2026-05-01,83.04546204,84.8395,83.04542052,83.75123075
2026-05-02,83.75166238,84.95315446,83.44287364,84.25990205
2026-05-03,84.26,84.9450301,83.57725,83.899978
2026-05-04,83.9,85.87503006,83.27053002,84.88900626
