date,open,high,low,close
2023-05-09,0.99995001,1.0000175,0.99967493,0.99985
2023-05-10,0.99985001,1.0000125,0.99964996,0.9999425
2023-05-11,0.99993004,1,0.99967497,0.9998875
2023-05-12,0.99985,1.00002636,0.99969992,0.99995
2023-05-13,0.99995,1.00007,0.99972,0.99982496
2023-05-14,0.99987494,0.99995001,0.99972495,0.99982496
2023-05-15,0.99983746,0.999975,0.999709,0.99994696
2023-05-16,0.99995,1.00001,0.99975249,0.999875
2023-05-17,0.999875,1.0000325,0.9998,0.999955
2023-05-18,0.99995732,1.00002499,0.99989444,1.000003
2023-05-19,0.99993822,1.00005001,0.9998045,0.9999
2023-05-20,0.9999,0.99999499,0.99985,0.99995436
2023-05-21,0.99990685,0.999995,0.99975,0.99996
2023-05-22,0.99996,1.00002,0.99974541,0.99985001
2023-05-23,0.99985001,1.00004997,0.9998,0.99998
2023-05-24,0.99995,1.00007699,0.9998425,1.00003425
2023-05-25,1.00000921,1.000644,0.99988499,1.00003
2023-05-26,1.00003,1.00006,0.99984,0.99997495
2023-05-27,0.99999989,1.00006249,0.99989707,1
2023-05-28,1,1.0000675,0.99987496,0.999982
2023-05-29,1.000023,1.00006499,0.99976495,0.999899
2023-05-30,0.999899,0.99998498,0.99971129,0.9999
2023-05-31,0.999915,0.99998798,0.99969997,0.9998975
2023-06-01,0.9999,1.00001999,0.99982429,1
2023-06-02,0.99998995,1.00004996,0.99975499,0.99995
2023-06-03,0.99998539,1.00002443,0.99981143,0.9999
2023-06-04,0.9999,0.9999597,0.99972428,0.99979997
2023-06-05,0.99981139,1.000035,0.99970572,0.9999114
2023-06-06,0.99987286,1.000035,0.99978997,0.999903
2023-06-07,0.99985,1.00004997,0.99984996,1.00001648
2023-06-08,1.00001498,1.00030002,0.99991286,1.000045
2023-06-09,0.999972,1.00015,0.99995,1.00005
2023-06-10,1.00004999,1.0001595,0.99974896,0.99984993
2023-06-11,0.99984993,0.99995001,0.99965001,0.999877
2023-06-12,0.999877,1.00005,0.99965001,0.99998564
2023-06-13,0.99998564,1.00014943,0.99994222,1.00005199
2023-06-14,1.00005199,1.00014999,0.99992998,1.00004997
2023-06-15,1.00004997,1.001382,1.00000273,1.00023
2023-06-16,1.00023,1.000525,1.0000525,1.00015331
2023-06-17,1.00015331,1.0002405,1.00000008,1.00009997
2023-06-18,1.00009997,1.00017498,1.00001999,1.00009993
2023-06-19,1.00009993,1.00016299,0.99998239,1.00003749
2023-06-20,1.00003749,1.00016548,0.99999274,1.00001148
2023-06-21,1.00001148,1.0001,0.99987,0.99995499
2023-06-22,0.99995499,1.00004999,0.99968992,0.99985001
2023-06-23,0.99985001,1,0.99981463,0.99984001
2023-06-24,0.99984001,0.9998999,0.99965286,0.99977546
2023-06-25,0.99979246,0.99994097,0.99965143,0.99969997
2023-06-26,0.99969997,0.999985,0.99964423,0.99988994
2023-06-27,0.99988994,1.0000182,0.99984521,0.99995
2023-06-28,0.999945,1.00010004,0.99985001,1.00007065
2023-06-29,1.00007065,1.00014999,0.99995,1.00003497
2023-06-30,1.00003497,1.00023175,1,1.00014995
2023-07-01,1.00014995,1.00015,1,1.00005726
2023-07-02,1.00005726,1.00010832,0.99999093,1.00004999
2023-07-03,1.00004999,1.0001,0.99995001,1.00000499
2023-07-04,1.00000499,1.00005499,0.999758,0.99987995
2023-07-05,0.99987995,1,0.99974991,0.9999475
2023-07-06,0.9999475,1.00004998,0.99984071,1.00001
2023-07-07,1.00001,1.00003999,0.99994131,1.00002563
2023-07-08,1.00002563,1.00005,0.99995001,1.00003999
2023-07-09,1.00003999,1.00004599,0.99996749,0.99999
2023-07-10,0.99999,1.00004749,0.99991062,0.99995001
2023-07-11,0.99995001,1.00006865,0.99990002,1
2023-07-12,1,1.00005,0.99990809,1.0000325
2023-07-13,1.0000325,1.00008388,0.99965001,0.99973
2023-07-14,0.99973,1.00001853,0.99969995,0.99986985
2023-07-15,0.99986985,0.99999997,0.99974997,0.99990001
2023-07-16,0.99990001,0.999999,0.99974334,0.99979476
2023-07-17,0.99979476,1.00000252,0.99971489,0.99989999
2023-07-18,0.99989999,1.00000249,0.99985,0.99990002
2023-07-19,0.99990002,1.00004041,0.99985,0.9999875
2023-07-20,0.9999875,1.00007666,0.99985001,0.99999009
2023-07-21,0.99999009,1.00008249,0.99995,1.00004999
2023-07-22,1.00004999,1.00005,0.99995,0.999985
2023-07-23,0.999985,1.00002399,0.99993863,0.99999004
2023-07-24,0.99999004,1.0001289,0.99989501,1.00003786
2023-07-25,1.00003786,1.00012853,1,1.00005
2023-07-26,1.00005,1.0001817,1.00000249,1.00004165
2023-07-27,1.00004165,1.00013095,0.99993634,1.00004498
2023-07-28,1.00004498,1.00025001,0.99999007,1.00008504
2023-07-29,1.00008504,1.00012583,0.99996137,1.00004525
2023-07-30,1.00004525,1.0000625,0.99996431,1
2023-07-31,1,1.00014999,0.99989496,1.00003749
2023-08-01,1.00003749,1.00029989,0.9999615,1.00013438
2023-08-02,1.00012045,1.00039978,1,1.000143
2023-08-03,1.000143,1.00069969,0.99985,1.00010895
2023-08-04,1.00010698,1.00062299,0.99995405,1.000399
2023-08-05,1.000399,1.00098347,0.999975,1.00029991
2023-08-06,1.00029991,1.00114979,0.99991415,1.00045
2023-08-07,1.00045,1.00144973,1.00000249,1.00025001
2023-08-08,1.00025001,1.00100026,1.000025,1.000105
2023-08-09,1.000105,1.0006,0.999965,1.00018301
2023-08-10,1.00018301,1.0008748,0.99992577,1.0002675
2023-08-11,1.0002675,1.00067577,1.00001,1.00034801
2023-08-12,1.00034801,1.00039981,1.00009291,1.00016301
2023-08-13,1.00016301,1.00034983,1.00005001,1.00019976
2023-08-14,1.00019976,1.00087566,1.000023,1.00046792
2023-08-15,1.00046792,1.00087566,1.00009989,1.00039949
2023-08-16,1.00039949,1.00069952,1.00011866,1.00028698
2023-08-17,1.00028698,1.00059963,1,1.00020996
2023-08-18,1.00020996,1.0003249,0.99995,1.00010622
2023-08-19,1.00010622,1.0002498,1.00004,1.0000685
2023-08-20,1.0000685,1.00015,1.00000998,1.00004625
2023-08-21,1.00004625,1.00019975,0.99997145,1.00000547
2023-08-22,1.00000547,1.0002024,0.99998,1.00014999
2023-08-23,1.00014999,1.0002498,1.00001798,1.00008298
2023-08-24,1.00004993,1.00025001,0.999994,1.00004993
2023-08-25,1.00008021,1.0002999,1.00003393,1.00018421
2023-08-26,1.00020472,1.00039989,1.00006986,1.00011063
2023-08-27,1.00017486,1.00028994,1.00005001,1.00012879
